###Movement values in mm###
X	Y	A		sX	sY	sA
1456.14	221.989	-3.59298		51.0325	46.3844	-0.17383
1456.14	221.989	-3.58882		51.0384	46.3858	-0.173829
1456.14	221.989	-3.5845		51.0447	46.3873	-0.173828
1456.14	221.989	-3.58002		51.0512	46.3887	-0.173827
1456.14	221.989	-3.57538		51.0579	46.3902	-0.173825
1456.14	221.989	-3.57058		51.0649	46.3916	-0.173824
1456.14	221.989	-3.56562		51.0722	46.3931	-0.173823
1456.14	221.989	-3.5605		51.0798	46.3947	-0.173822
1456.14	221.989	-3.55522		51.0876	46.3962	-0.173821
1456.14	221.989	-3.54978		51.0957	46.3977	-0.173819
1456.14	221.989	-3.54418		51.1041	46.3993	-0.173818
1456.14	221.989	-3.53842		51.1127	46.4008	-0.173816
1456.14	221.989	-3.5325		51.1216	46.4024	-0.173815
1456.14	221.989	-3.52642		51.1309	46.4039	-0.173813
1456.14	221.989	-3.52018		51.1404	46.4054	-0.173812
1456.14	221.989	-3.51377		51.1502	46.407	-0.17381
1456.14	221.989	-3.50721		51.1603	46.4085	-0.173809
1456.14	221.989	-3.50049		51.1707	46.41	-0.173807
1456.14	221.989	-3.49361		51.1814	46.4114	-0.173805
1456.14	221.989	-3.48657		51.1924	46.4129	-0.173803
1456.14	221.989	-3.47937		51.2038	46.4143	-0.173802
1456.14	221.989	-3.47201		51.2154	46.4157	-0.1738
1456.14	221.989	-3.46449		51.2273	46.4171	-0.173798
1456.14	221.989	-3.45681		51.2396	46.4184	-0.173796
1456.14	221.989	-3.44897		51.2522	46.4197	-0.173794
1456.14	221.989	-3.44097		51.2651	46.421	-0.173792
1456.14	221.989	-3.43281		51.2783	46.4222	-0.17379
1456.14	221.989	-3.42449		51.2919	46.4234	-0.173788
1456.14	221.989	-3.41601		51.3058	46.4245	-0.173786
1456.14	221.989	-3.40736		51.32	46.4256	-0.173784
1456.14	221.989	-3.39856		51.3345	46.4267	-0.173782
1456.14	221.989	-3.3896		51.3494	46.4277	-0.173779
1456.14	221.989	-3.38048		51.3646	46.4286	-0.173777
1456.14	221.989	-3.3712		51.3801	46.4295	-0.173775
1456.14	221.989	-3.36176		51.396	46.4303	-0.173772
1456.14	221.989	-3.35216		51.4123	46.4311	-0.17377
1456.14	221.989	-3.3424		51.4288	46.4318	-0.173768
1456.14	221.989	-3.33248		51.4457	46.4325	-0.173765
1456.14	221.989	-3.3224		51.463	46.4331	-0.173763
1456.14	221.989	-3.31216		51.4806	46.4336	-0.17376
1456.14	221.989	-3.30175		51.4985	46.4341	-0.173757
1456.14	221.989	-3.29119		51.5167	46.4346	-0.173755
1456.14	221.989	-3.28047		51.5353	46.435	-0.173752
1456.14	221.989	-3.26959		51.5542	46.4353	-0.173749
1456.14	221.989	-3.25855		51.5735	46.4356	-0.173747
1456.14	221.989	-3.24735		51.5931	46.4359	-0.173744
1456.14	221.989	-3.23599		51.613	46.4361	-0.173741
1456.14	221.989	-3.22447		51.6333	46.4362	-0.173738
1456.14	221.989	-3.21279		51.6538	46.4363	-0.173735
1456.14	221.989	-3.20095		51.6747	46.4364	-0.173732
1456.14	221.989	-3.18894		51.6959	46.4365	-0.173729
1456.14	221.989	-3.17678		51.7174	46.4365	-0.173726
1456.14	221.989	-3.16446		51.7392	46.4365	-0.173723
1456.14	221.989	-3.15198		51.7613	46.4366	-0.17372
1456.14	221.989	-3.13934		51.7837	46.4366	-0.173717
1456.14	221.989	-3.12654		51.8063	46.4366	-0.173714
1456.14	221.989	-3.11374		51.829	46.4366	-0.17371
1456.14	221.989	-3.10094		51.8516	46.4366	-0.173707
1456.14	221.989	-3.08813		51.8743	46.4366	-0.173704
1456.14	221.989	-3.07533		51.8968	46.4367	-0.173701
1456.14	221.989	-3.06253		51.9194	46.4368	-0.173698
1456.14	221.989	-3.04973		51.9419	46.437	-0.173694
1456.14	221.989	-3.03693		51.9644	46.4372	-0.173691
1456.14	221.989	-3.02413		51.9867	46.4375	-0.173688
1456.14	221.989	-3.01133		52.0091	46.4379	-0.173685
1456.14	221.989	-2.99853		52.0313	46.4383	-0.173681
1456.14	221.989	-2.98572		52.0535	46.4388	-0.173678
1456.14	221.989	-2.97292		52.0756	46.4394	-0.173675
1456.14	221.989	-2.96012		52.0975	46.4401	-0.173672
1456.14	221.989	-2.94732		52.1194	46.4408	-0.173669
1456.14	221.989	-2.93452		52.1412	46.4417	-0.173665
1456.14	221.989	-2.92172		52.1628	46.4428	-0.173662
1456.14	221.989	-2.90892		52.1844	46.4439	-0.173659
1456.14	221.989	-2.89612		52.2058	46.4452	-0.173656
1456.14	221.989	-2.88331		52.227	46.4466	-0.173653
1456.14	221.989	-2.87051		52.2481	46.4481	-0.173649
1456.14	221.989	-2.85771		52.2691	46.4498	-0.173646
1456.14	221.989	-2.84491		52.2899	46.4517	-0.173643
1456.14	221.989	-2.83211		52.3106	46.4537	-0.17364
1456.14	221.989	-2.81931		52.331	46.4559	-0.173637
1456.14	221.989	-2.80651		52.3514	46.4583	-0.173633
1456.14	221.989	-2.79371		52.3715	46.4608	-0.17363
1456.14	221.989	-2.78091		52.3914	46.4635	-0.173627
1456.14	221.989	-2.7681		52.4112	46.4665	-0.173624
1456.14	221.989	-2.7553		52.4307	46.4696	-0.17362
1456.14	221.989	-2.7425		52.4501	46.4729	-0.173617
1456.14	221.989	-2.7297		52.4692	46.4764	-0.173614
1456.14	221.989	-2.7169		52.4881	46.4802	-0.173611
1456.14	221.989	-2.7041		52.5069	46.4841	-0.173608
1456.14	221.989	-2.6913		52.5253	46.4883	-0.173604
1456.14	221.989	-2.6785		52.5436	46.4927	-0.173601
1456.14	221.989	-2.66569		52.5616	46.4973	-0.173598
1456.14	221.989	-2.65289		52.5794	46.5022	-0.173595
1456.14	221.989	-2.64009		52.597	46.5073	-0.173592
1456.14	221.989	-2.62729		52.6143	46.5127	-0.173588
1456.14	221.989	-2.61449		52.6313	46.5183	-0.173585
1456.14	221.989	-2.60169		52.6481	46.5242	-0.173582
1456.14	221.989	-2.58889		52.6647	46.5303	-0.173579
1456.14	221.989	-2.57609		52.681	46.5367	-0.173575
1456.14	221.989	-2.56328		52.697	46.5433	-0.173572
1456.14	221.989	-2.55048		52.7128	46.5502	-0.173569
1456.14	221.989	-2.53768		52.7283	46.5574	-0.173566
1456.14	221.989	-2.52488		52.7435	46.5648	-0.173563
1456.14	221.989	-2.51208		52.7584	46.5726	-0.173559
1456.14	221.989	-2.49928		52.7731	46.5806	-0.173556
1456.14	221.989	-2.48648		52.7875	46.5888	-0.173553
1456.14	221.989	-2.47368		52.8016	46.5974	-0.17355
1456.14	221.989	-2.46087		52.8155	46.6062	-0.173547
1456.14	221.989	-2.44807		52.829	46.6153	-0.173543
1456.14	221.989	-2.43527		52.8423	46.6247	-0.17354
1456.14	221.989	-2.42247		52.8552	46.6344	-0.173537
1456.14	221.989	-2.40967		52.8679	46.6444	-0.173534
1456.14	221.989	-2.39687		52.8803	46.6547	-0.173531
1456.14	221.989	-2.38407		52.8924	46.6652	-0.173527
1456.14	221.989	-2.37127		52.9043	46.6761	-0.173524
1456.14	221.989	-2.35846		52.9158	46.6872	-0.173521
1456.14	221.989	-2.34566		52.927	46.6987	-0.173518
1456.14	221.989	-2.33286		52.938	46.7104	-0.173514
1456.14	221.989	-2.32006		52.9486	46.7224	-0.173511
1456.14	221.989	-2.30726		52.959	46.7347	-0.173508
1456.14	221.989	-2.29446		52.9691	46.7473	-0.173505
1456.14	221.989	-2.28166		52.9789	46.7601	-0.173502
1456.14	221.989	-2.26886		52.9884	46.7733	-0.173498
1456.14	221.989	-2.25606		52.9976	46.7868	-0.173495
1456.14	221.989	-2.24325		53.0066	46.8005	-0.173492
1456.14	221.989	-2.23045		53.0152	46.8145	-0.173489
1456.14	221.989	-2.21765		53.0236	46.8288	-0.173486
1456.14	221.989	-2.20485		53.0317	46.8434	-0.173482
1456.14	221.989	-2.19205		53.0395	46.8582	-0.173479
1456.14	221.989	-2.17925		53.047	46.8733	-0.173476
1456.14	221.989	-2.16645		53.0543	46.8887	-0.173473
1456.14	221.989	-2.15365		53.0613	46.9044	-0.17347
1456.14	221.989	-2.14084		53.068	46.9203	-0.173466
1456.14	221.989	-2.12804		53.0745	46.9365	-0.173463
1456.14	221.989	-2.11524		53.0807	46.953	-0.17346
1456.14	221.989	-2.10244		53.0867	46.9697	-0.173457
1456.14	221.989	-2.08964		53.0924	46.9867	-0.173453
1456.14	221.989	-2.07684		53.0978	47.0039	-0.17345
1456.14	221.989	-2.06404		53.103	47.0214	-0.173447
1456.14	221.989	-2.05124		53.108	47.0391	-0.173444
1456.14	221.989	-2.03843		53.1127	47.057	-0.173441
1456.14	221.989	-2.02563		53.1172	47.0752	-0.173437
1456.14	221.989	-2.01283		53.1215	47.0936	-0.173434
1456.14	221.989	-2.00003		53.1255	47.1122	-0.173431
1456.14	221.989	-1.98723		53.1293	47.1311	-0.173428
1456.14	221.989	-1.97443		53.1329	47.1502	-0.173425
1456.14	221.989	-1.96163		53.1363	47.1694	-0.173421
1456.14	221.989	-1.94883		53.1395	47.1889	-0.173418
1456.14	221.989	-1.93602		53.1425	47.2086	-0.173415
1456.14	221.989	-1.92322		53.1453	47.2285	-0.173412
1456.14	221.989	-1.91042		53.1479	47.2485	-0.173409
1456.14	221.989	-1.89762		53.1503	47.2688	-0.173405
1456.14	221.989	-1.88482		53.1526	47.2892	-0.173402
1456.14	221.989	-1.87202		53.1547	47.3098	-0.173399
1456.14	221.989	-1.85922		53.1566	47.3305	-0.173396
1456.14	221.989	-1.84642		53.1583	47.3515	-0.173392
1456.14	221.989	-1.83361		53.1599	47.3725	-0.173389
1456.14	221.989	-1.82081		53.1614	47.3937	-0.173386
1456.14	221.989	-1.80801		53.1627	47.4151	-0.173383
1456.14	221.989	-1.79521		53.1639	47.4366	-0.17338
1456.14	221.989	-1.78241		53.165	47.4582	-0.173376
1456.14	221.989	-1.76961		53.1659	47.4799	-0.173373
1456.14	221.989	-1.75681		53.1667	47.5017	-0.17337
1456.14	221.989	-1.74401		53.1674	47.5237	-0.173367
1456.14	221.989	-1.7312		53.1681	47.5457	-0.173364
1456.14	221.989	-1.7184		53.1686	47.5679	-0.17336
1456.14	221.989	-1.7056		53.1691	47.5901	-0.173357
1456.14	221.989	-1.6928		53.1694	47.6124	-0.173354
1456.14	221.989	-1.68		53.1697	47.6347	-0.173351
1456.14	221.989	-1.6672		53.17	47.6572	-0.173347
1456.14	221.989	-1.6544		53.1701	47.6797	-0.173344
1456.14	221.989	-1.6416		53.1703	47.7022	-0.173341
1456.14	221.989	-1.6288		53.1704	47.7248	-0.173338
1456.14	221.989	-1.61599		53.1704	47.7474	-0.173335
1456.14	221.989	-1.60319		53.1705	47.77	-0.173331
1456.14	221.989	-1.59039		53.1705	47.7927	-0.173328
1456.14	221.989	-1.57759		53.1705	47.8153	-0.173325
1456.14	221.989	-1.56479		53.1705	47.838	-0.173322
1456.14	221.989	-1.55199		53.1705	47.8607	-0.173319
1456.14	221.989	-1.53919		53.1705	47.8833	-0.173315
1456.14	221.989	-1.52639		53.1705	47.906	-0.173312
1456.14	221.989	-1.51358		53.1706	47.9286	-0.173309
1456.14	221.989	-1.50078		53.1707	47.9511	-0.173306
1456.14	221.989	-1.48798		53.1708	47.9737	-0.173303
1456.14	221.989	-1.47518		53.171	47.9962	-0.173299
1456.14	221.989	-1.46238		53.1712	48.0186	-0.173296
1456.14	221.989	-1.44958		53.1715	48.041	-0.173293
1456.14	221.989	-1.43678		53.1719	48.0633	-0.17329
1456.14	221.989	-1.42398		53.1723	48.0855	-0.173286
1456.14	221.989	-1.41117		53.1729	48.1076	-0.173283
1456.14	221.989	-1.39837		53.1735	48.1297	-0.17328
1456.14	221.989	-1.38557		53.1742	48.1516	-0.173277
1456.14	221.989	-1.37277		53.175	48.1735	-0.173274
1456.14	221.989	-1.35997		53.176	48.1952	-0.17327
1456.14	221.989	-1.34717		53.177	48.2168	-0.173267
1456.14	221.989	-1.33437		53.1782	48.2383	-0.173264
1456.14	221.989	-1.32157		53.1795	48.2597	-0.173261
1456.14	221.989	-1.30876		53.181	48.2809	-0.173258
1456.14	221.989	-1.29596		53.1826	48.302	-0.173254
1456.14	221.989	-1.28316		53.1843	48.3229	-0.173251
1456.14	221.989	-1.27036		53.1862	48.3437	-0.173248
1456.14	221.989	-1.25756		53.1883	48.3643	-0.173245
1456.14	221.989	-1.24476		53.1905	48.3847	-0.173242
1456.14	221.989	-1.23196		53.1929	48.405	-0.173238
1456.14	221.989	-1.21916		53.1955	48.425	-0.173235
1456.14	221.989	-1.20635		53.1983	48.4449	-0.173232
1456.14	221.989	-1.19355		53.2013	48.4646	-0.173229
1456.14	221.989	-1.18075		53.2045	48.4841	-0.173225
1456.14	221.989	-1.16795		53.2078	48.5034	-0.173222
1456.14	221.989	-1.15515		53.2114	48.5225	-0.173219
1456.14	221.989	-1.14235		53.2152	48.5413	-0.173216
1456.14	221.989	-1.12955		53.2193	48.56	-0.173213
1456.14	221.989	-1.11675		53.2235	48.5784	-0.173209
1456.14	221.989	-1.10395		53.228	48.5966	-0.173206
1456.14	221.989	-1.09114		53.2327	48.6146	-0.173203
1456.14	221.989	-1.07834		53.2376	48.6323	-0.1732
1456.14	221.989	-1.06554		53.2428	48.6498	-0.173197
1456.14	221.989	-1.05274		53.2483	48.667	-0.173193
1456.14	221.989	-1.03994		53.2539	48.684	-0.17319
1456.14	221.989	-1.02714		53.2599	48.7007	-0.173187
1456.14	221.989	-1.01434		53.2661	48.7172	-0.173184
1456.14	221.989	-1.00154		53.2725	48.7334	-0.173181
1456.14	221.989	-0.988734		53.2792	48.7493	-0.173177
1456.14	221.989	-0.975933		53.2862	48.765	-0.173174
1456.14	221.989	-0.963132		53.2935	48.7804	-0.173171
1456.14	221.989	-0.950331		53.301	48.7956	-0.173168
1456.14	221.989	-0.937529		53.3088	48.8105	-0.173164
1456.14	221.989	-0.924728		53.3169	48.825	-0.173161
1456.14	221.989	-0.911927		53.3252	48.8394	-0.173158
1456.14	221.989	-0.899126		53.3339	48.8534	-0.173155
1456.14	221.989	-0.886324		53.3428	48.8671	-0.173152
1456.14	221.989	-0.873523		53.352	48.8806	-0.173148
1456.14	221.989	-0.860722		53.3615	48.8938	-0.173145
1456.14	221.989	-0.847921		53.3713	48.9067	-0.173142
1456.14	221.989	-0.83512		53.3813	48.9193	-0.173139
1456.14	221.989	-0.822318		53.3917	48.9316	-0.173136
1456.14	221.989	-0.809517		53.4023	48.9436	-0.173132
1456.14	221.989	-0.796716		53.4133	48.9554	-0.173129
1456.14	221.989	-0.783915		53.4245	48.9668	-0.173126
1456.14	221.989	-0.771113		53.436	48.978	-0.173123
1456.14	221.989	-0.758312		53.4478	48.9888	-0.173119
1456.14	221.989	-0.745511		53.4599	48.9994	-0.173116
1456.14	221.989	-0.73271		53.4723	49.0097	-0.173113
1456.14	221.989	-0.719909		53.485	49.0197	-0.17311
1456.14	221.989	-0.707107		53.4979	49.0294	-0.173107
1456.14	221.989	-0.694306		53.5112	49.0388	-0.173103
1456.14	221.989	-0.681505		53.5247	49.048	-0.1731
1456.14	221.989	-0.668704		53.5385	49.0568	-0.173097
1456.14	221.989	-0.655903		53.5526	49.0654	-0.173094
1456.14	221.989	-0.643101		53.567	49.0737	-0.173091
1456.14	221.989	-0.6303		53.5816	49.0817	-0.173087
1456.14	221.989	-0.617499		53.5966	49.0894	-0.173084
1456.14	221.989	-0.604698		53.6118	49.0969	-0.173081
1456.14	221.989	-0.591896		53.6272	49.1041	-0.173078
1456.14	221.989	-0.579095		53.643	49.111	-0.173075
1456.14	221.989	-0.566294		53.659	49.1177	-0.173071
1456.14	221.989	-0.553493		53.6753	49.1241	-0.173068
1456.14	221.989	-0.540692		53.6918	49.1302	-0.173065
1456.14	221.989	-0.52789		53.7086	49.1361	-0.173062
1456.14	221.989	-0.515089		53.7256	49.1417	-0.173058
1456.14	221.989	-0.502288		53.7429	49.1471	-0.173055
1456.14	221.989	-0.489647		53.7603	49.1521	-0.173052
1456.14	221.989	-0.477165		53.7776	49.1569	-0.173049
1456.14	221.989	-0.464844		53.7949	49.1614	-0.173046
1456.14	221.989	-0.452683		53.8122	49.1656	-0.173043
1456.14	221.989	-0.440682		53.8295	49.1696	-0.17304
1456.14	221.989	-0.428841		53.8468	49.1733	-0.173037
1456.14	221.989	-0.41716		53.864	49.1768	-0.173034
1456.14	221.989	-0.405639		53.8811	49.1801	-0.173031
1456.14	221.989	-0.394278		53.8982	49.1831	-0.173028
1456.14	221.989	-0.383077		53.9151	49.186	-0.173025
1456.14	221.989	-0.372035		53.932	49.1886	-0.173023
1456.14	221.989	-0.361154		53.9488	49.1911	-0.17302
1456.14	221.989	-0.350433		53.9655	49.1934	-0.173017
1456.14	221.989	-0.339872		53.9821	49.1955	-0.173015
1456.14	221.989	-0.329471		53.9985	49.1975	-0.173012
1456.14	221.989	-0.31923		54.0148	49.1994	-0.173009
1456.14	221.989	-0.309149		54.031	49.2011	-0.173007
1456.14	221.989	-0.299229		54.0469	49.2026	-0.173004
1456.14	221.989	-0.289468		54.0628	49.2041	-0.173002
1456.14	221.989	-0.279867		54.0784	49.2054	-0.173
1456.14	221.989	-0.270426		54.0939	49.2067	-0.172997
1456.14	221.989	-0.261145		54.1092	49.2078	-0.172995
1456.14	221.989	-0.252024		54.1243	49.2089	-0.172993
1456.14	221.989	-0.243063		54.1392	49.2098	-0.17299
1456.14	221.989	-0.234262		54.154	49.2107	-0.172988
1456.14	221.989	-0.225622		54.1685	49.2115	-0.172986
1456.14	221.989	-0.217141		54.1828	49.2122	-0.172984
1456.14	221.989	-0.20882		54.1968	49.2129	-0.172982
1456.14	221.989	-0.200659		54.2107	49.2135	-0.17298
1456.14	221.989	-0.192658		54.2243	49.214	-0.172978
1456.14	221.989	-0.184818		54.2377	49.2145	-0.172976
1456.14	221.989	-0.177137		54.2509	49.2149	-0.172974
1456.14	221.989	-0.169616		54.2638	49.2153	-0.172972
1456.14	221.989	-0.162255		54.2765	49.2157	-0.17297
1456.14	221.989	-0.155055		54.2889	49.216	-0.172969
1456.14	221.989	-0.148014		54.3011	49.2163	-0.172967
1456.14	221.989	-0.141133		54.313	49.2165	-0.172965
1456.14	221.989	-0.134413		54.3247	49.2168	-0.172963
1456.14	221.989	-0.127852		54.3361	49.217	-0.172962
1456.14	221.989	-0.121452		54.3473	49.2171	-0.17296
1456.14	221.989	-0.115211		54.3582	49.2173	-0.172959
1456.14	221.989	-0.10913		54.3688	49.2174	-0.172957
1456.14	221.989	-0.10321		54.3792	49.2175	-0.172956
1456.14	221.989	-0.0974493		54.3893	49.2176	-0.172954
1456.14	221.989	-0.0918488		54.3991	49.2177	-0.172953
1456.14	221.989	-0.0864082		54.4087	49.2178	-0.172952
1456.14	221.989	-0.0811277		54.4179	49.2179	-0.17295
1456.14	221.989	-0.0760072		54.427	49.2179	-0.172949
1456.14	221.989	-0.0710468		54.4357	49.218	-0.172948
1456.14	221.989	-0.0662463		54.4442	49.218	-0.172947
1456.14	221.989	-0.0616059		54.4523	49.218	-0.172945
1456.14	221.989	-0.0571254		54.4602	49.2181	-0.172944
1456.14	221.989	-0.052805		54.4679	49.2181	-0.172943
1456.14	221.989	-0.0486446		54.4752	49.2181	-0.172942
1456.14	221.989	-0.0446443		54.4823	49.2181	-0.172941
1456.14	221.989	-0.0408039		54.4891	49.2181	-0.17294
1456.14	221.989	-0.0371235		54.4956	49.2181	-0.172939
1456.14	221.989	-0.0336032		54.5018	49.2182	-0.172939
1456.14	221.989	-0.0302429		54.5078	49.2182	-0.172938
1456.14	221.989	-0.0270426		54.5134	49.2182	-0.172937
1456.14	221.989	-0.0240023		54.5188	49.2182	-0.172936
1456.14	221.989	-0.021122		54.5239	49.2182	-0.172935
1456.14	221.989	-0.0184018		54.5287	49.2182	-0.172935
1456.14	221.989	-0.0158415		54.5332	49.2182	-0.172934
1456.14	221.989	-0.0134413		54.5375	49.2182	-0.172934
1456.14	221.989	-0.0112011		54.5415	49.2182	-0.172933
1456.14	221.989	-0.00912087		54.5451	49.2182	-0.172932
1456.14	221.989	-0.00720069		54.5485	49.2182	-0.172932
1456.14	221.989	-0.00544052		54.5517	49.2182	-0.172932
1456.14	221.989	-0.00384037		54.5545	49.2182	-0.172931
1456.14	221.989	-0.00240023		54.557	49.2182	-0.172931
1456.14	221.989	-0.00112011		54.5593	49.2182	-0.172931
1456.14	221.989	4.41986e-15		54.5613	49.2182	-0.17293
---END---
